Name,Building,Doc Type
CTY_01 - 265000 - 0 - LIGHTING - Product Data BLDG L.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 275313 - 0 - BLDG C - CLOCK AND CONTROL PROGRAM.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 281600 - 0 - INTRUSION ALARM SYSTEM.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 283100 - 0 - Fire Alarm Submittal Building L and C.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 312333 - 0 - TRENCHING AND BACKFILLING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 328400 - 0 - IRRIGATION SYSTEM (OWNER REVIEW).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 328400 - 1 - IRRIGATION SYSTEM.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 329300 - 0 - LANDSCAPING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 331100 - 0 - WATER UTILITY DISTRIBUTION PIPING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 333100 - 0 - SANITARY UTILITY SEWERAGE PIPING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 334100 - 0 - STORM UTILITY DRAINAGE PIPING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 336113 - 0 - UNDERGROUND HYDRONIC ENERGY DISTRIBUTION.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01 - 336113 - 1 - UNDERGROUND HYDRONIC ENERGY DISTRIBUTION_RNT.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_01_033000_0___SOG_Concrete_Building_L_SDSE_19739.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 018113.13 - 0 - IAQ MANAGEMENT PROGRAM.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 024119 - 0 - MEP Shearwall Penetrations Level 1.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 024119 - 0 - MEPF Shearwall Penetrations Level 1.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 030130 - 0 - Flooring Moisture Mitigation.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 033000 - 0 - CAST-IN-PLACE CONCRETE.pdf,Creative Arts (C),Submittal/Shop Dwg
"CTY_02 - 033713 - 0 - SHOTCRETE - LEED (MR4, MR5 and ID 1.1).pdf",Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 054000 - 0 - COLD-FORMED METAL FRAMING - LEED Data and Welding Certs.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 055000 - 0 - MISC STEEL - Plaque Pedastal Shop Drawings.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 061000 - 0 - Plaster Building Paper Per Sheathing Specification.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 062023 - 1 - INTERIOR FINISH CARPENTRY - Building C Casework.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 064023 - 0 - INT ARCH WOODWORK - Cabinet hardware and accessory samples.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 071900 - 0 - WATER REPELLENT.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 072100 - 0 - LEED INSULATION.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 076200 - 0 - SHEET METAL FLASHING AND TRIM - LEED Documents.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 078413 - 0 - PENETRATION FIRESTOPPING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 079200 - 0 - JOINT SEALANTS - Product Certificates.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 088000 - 0 - GLAZING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 092400 - 0 - PORTLAND CEMENT PLASTERING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 093000 - 0 - TILING SAMPLES.pdf,Creative Arts (C),Submittal/Shop Dwg
"CTY_02 - 095113 - 1 - ACOUSTICAL PANEL CEILINGS  - Armstrong Capz Samples (threaded stud, stud cap, rigid attachment clip).pdf",Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 096466 - 0 - WOOD ATHLETIC FLOORING (LEED and  Qualification).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 096519 - 0 - RESILIENT TILE FLOORING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 096543 - 0 - LINOLEUM FLOORING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 096816 - 0 - SHEET CARPETING - SAMPLES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02  -098433 - 0 - SOUND-ABSORBING WALL UNITS (SAMPLES).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 098436 - 0 - SOUND ABSORBING CEILING UNITS - Prod Data (Alt).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 099113 - 0 - EXTERIOR PAINTING - SAMPLES FOR INITIAL SELECTION.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 099113 - 1 - EXTERIOR PAINTING - SAMPLES FOR INITIAL SELECTION.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 099123 - 2 - INTERIOR PAINTING-SAMPLES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 099623 - 0 - GRAFFITI-RESISTANT COATINGS - Qualification Data.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 101100 - 0 - VISUAL DISPLAY SURFACES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 101400 - 0 - SIGNAGE - Samples for Verification.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 102113 - 0 - TOILET COMPARTMENT SUBSTITUTION REQUEST - Product Data and Preliminary Shops.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 102123 - 0 - CUBICAL CURTAIN AND TRACK - FLAME SPREAD RATING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 105626 - 0 - MOBILE STORAGE SHELVING SAMPLES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 112413 - 0 - INITIAL COLOR SAMPLES AND QUALIFICATION DATA.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 116623 - 0 - GYMNASIUM EQUIPMENT - Column Pad Color Sample.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 124813 - 0 - ENTRANCE FLOOR MATS AND FRAMES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 129300 - 0 - SITE FURNISHINGS - Kiosk.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 142400 - 1 - HYDRAULIC ELEVATORS.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 210000 - 0 - Fire Suppression - Shop Drawings Level 1.pdf,Creative Arts (C),Submittal/Shop Dwg
"CTY_02 - 220500 - 0 - SHOP DRAWINGS - Underground Sanitary Sewer, Vent, and Facility Storm Drain Piping.pdf",Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 230500 - 0 - HVAC (Wet) BIM Coordinated Shop Drawings (Level 1).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 230548 - 1 - VIBRATION AND SEISMIC CONTROLS FOR HVAC PIPING AND EQUIPMENT - Rooftop.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 233113 - 0 - ROUND DUCT LINER.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 238126 - 0 - DX Mini Splits for Bldg C.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 260000 - 0 - Electrical BIM Coordinated Shop Drawings (Level 1.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 260513 - 0 - MEDIUM VOLTAGE CABLE - Source quality control test reports.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 262200 - 0 -LV DRY TYPE TRANSFORMERS - Per RFI 112 Clarifications.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 265000 - 0 - Makeup Mirror Strip Lighting and Duplex Outlets.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 265000 - 1 - Makeup Mirror Strip Lighting and Duplex Outlets Field Verified.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 265561 - 0 - Broadcast System Lighting Shop Drawings.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 281600 - 0 - INTRUSION ALARM SYSTEM (DISTRICT REVIEW).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 283100 - 0 - FIRE ALARM (DISTRICT REVIEW).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 329300 - 0 - LANDSCAPING - MULCH SAMPLES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02 - 334100 - 0 - STORM UTILITY DRAINAGE PIPING - Trench Drain Filter Product Data.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02-084113-0 - Aluminum-Framed Entrances and Storefronts - Sealant Test Reports.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_02-323119-0 - DECORATIVE METAL FENCES AND GATES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 024119 - 0 - Concrete Shearwall Penetration Shop Drawings - Electrical Level 1 and Level 2.pdf,Creative Arts (C),Submittal/Shop Dwg
"CTY_03 - 033000 - 0 - CAST IN PLACE CONCRETE - LEED (MR4, MR5, ID1.1).pdf",Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 033713 - 0 - SHOTCRETE - Sample.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 055100 - 0 - Final Revisions To Steel Stair and Handrail Shops.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 062023 - 0 - INTERIOR FINISH CARPENTRY - LEED.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 064023 - 0 - INTERIOR ARCHITECTURAL WOODWORK - Installer Qualifications.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 075419 - 1 - POLYVINYL-CHLORIDE (PVC) ROOFING (ARCHITECT AND DISTRICT REVIEW) - Revised Shop Drawings.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 078413 - 0 - PENETRATION FIRESTOPPING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 079200 - 0 - JOINT SEALANTS - Samples.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 084113 - 0 - ALUMINUM FRAMED ENTRANCES AND STOREFRONTS - Sample Warranty.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 087100 - 0 - DOOR HARDWARE-BLDG C (With District Review).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 088000 - 0 - GLAZING - Samples.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 092400 - 0 - PORTLAND CEMENT PLASTER - Metal Lath Resubmittal.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 093000 - 0 - TILING - QUALIFICATION DATA AND MATERIAL REPORTS.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 096466 - 1 - WOOD ATHLETIC FLOORING - SAMPLES.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 096816 - 0 - SHEET CARPETING - Qualification Data.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 098433 - 0 - BLDG L - SOUND ABSORBING WALL UNITS - SHOP DRAWINGS.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 105626 - 0 - MOBILE STORAGE SHELVING - LEED.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 122413 - 0 - ROLLER WINDOW SHADE - SAMPLES FOR VERIFICATION.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 210000 - 0 - Fire Sprinkler Shop Drawings Level 2.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 220500 - 0 - Domestic Plumbing BIM Coordinated Shop Drawings (Level 1).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 230500 - 0 - BIM Coordinated HVAC Piping Shop Drawings Level 2.pdf,Creative Arts (C),Submittal/Shop Dwg
"CTY_03 - 230548 - 0 - Seismic Restraint For Suspended Systems (HVAC, Hydronic, and Domestic Plumbing).pdf",Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 260000 - 0 - Electrical BIM Coordinated Shop Drawings Level 2.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 265000 - 0 - LIGHTING - Building C.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 265561 - 0 - Broadcast System Lighting Resubmittal.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03 - 323119 - 0 - DECORATIVE METAL FENCES AND GATES - Gate Surround Shop Drawings.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03-088000-0 - GLAZING - Samples.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 033000 - 0 - CAST IN PLACE CONCRETE - Flyash Cert and Vapor Barrier Samples.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 033713 - 0 - Shotcrete Shearwall Reinforcing WPS and Welding Certs.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 062023 - 0 - INTERIOR FINISH CARPENTRY.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 078413 - 0 - PENETRATION FIRESTOPPING - Qualification Data.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 079200 - 0 - JOINT SEALANTS - Sikaflex 1A.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 084113 - 2 - ALUMINUM-FRAMED ENTRANCES AND STOREFRONTS.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 093000 - 0 - TILING - Product Certificates.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 096466 - 0 - WOOD ATHLETIC FLOORING - Adhesive Product Data.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 098433 - 0 - SOUND-ABSORBING WALL UNITS - Product Data BLDG C.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 101400 - 0 - SIGNAGE - Shop Drawings Revised.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 105626 - 0 - MOBILE STORAGE SHELVING.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 105626 - 1 - MOBILE STORAGE SHELVING - Qualification Data and Technical Data.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 220500 - 0 - Domestic Plumbing BIM Coordinated Shop Drawings Level 2.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 230500 - 0 - BIM Coordinated HVAC Duct Shop Drawings Level 2.pdf,Creative Arts (C),Submittal/Shop Dwg
"CTY_04 - 260000 - 2 - Elec. Eng. Seismic Bracing Support Shop Dwgs, Calcs.pdf",Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 265000 - 0 - EGG CRATE LIGHT DIFFUSER - Product Data.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_04 - 329300 - 0 - LANDSCAPING - Soil Samples and Plant Photos.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_05 - 033000 - 0 - CAST IN PLACE CONCRETE - Insulation Board.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_05 - 062023 - 0 - INTERIOR FINISH CARPENTRY - Warranty.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_05 - 079200 - 0 - JOINT SEALANTS.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_05 - 093000 - 0 - TILING - Samples for Verification.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_05 - 096466 - 0 - WOOD ATHLETIC FLOORING - Sample of 2x4 Substrate with Pad.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_05 - 098433 - 0 - Sound Absorbing Wall Units - Product Data (Alternate).pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_05 - 105626 - 1 - MOBILE STORAGE SHELVING - SEISMIC CALCULATIONS.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_05 - 329300 - 0 - LANDSCAPING - Boulder Photos.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_06 - 033000 - 0 - CAST IN PLACE CONCRETE - Granular Material and Sand.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_06 - 105626 - 0 - MOBILE STORAGE SHELVING - Samples for Verification.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_06 - 329300 - 0 - TREE GRATE - Rust Converter.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_07 - 098433 - 0 - SOUND ABSORBING WALL UNITS - Wedge Diffuser - Product Data Resubmittal.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_08 - 033000 - 0 - Stair 2 Column Mix Design.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_09 - 033000 - 0 - Stair 2 Aesthetic Revisions.pdf,Creative Arts (C),Submittal/Shop Dwg
CTY_03200- Concrete Reinforcing.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_05000 - Metal Fabrications.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_06410_CABINETRY.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_07510_BUILT UP ROOFING.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_08100_METAL DOORS AND FRAMES.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_08110_INTERIOR ALUMINUM DOOR AND WINDOW FRAMES.pdf,Academic Success (L),Submittal/Shop Dwg
"CTY_08400_ALUMINUM STOREFRONT, 08800_GLASS AND GLAZING, 08830_MIRRORS.pdf",Academic Success (L),Submittal/Shop Dwg
CTY_08400_ALUMINUM STOREFRONT_HAR00016.1.PDF,Academic Success (L),Submittal/Shop Dwg
CTY_08460- Automatic Sliding Door.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_08630_SKYLIGHT STRUCTURAL CALCULATIONS.PDF,Academic Success (L),Submittal/Shop Dwg
CTY_08710- Finish Hardware.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_08710- Finish Hardware_02.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_08800- Obscure Glass.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_08800_GLAZING_HAR00020.1.PDF,Academic Success (L),Submittal/Shop Dwg
CTY_09300- Ceramic Tile.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_09300_CERAMIC TILE_GROUT COLOR SELECTION.PDF,Academic Success (L),Submittal/Shop Dwg
CTY_09359_PRECAST TERRAZZO COUNTERTOPS.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_09549_WIDE PANEL SOFFITT AND CLADDING SYSTEMS.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_09549_WIDE PANEL SOFFITT AND CLADDING SYSTEMS_RESUBMITTAL.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_09720- Vinyl Wallcovering.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_09900 - PAINTING - NO EXCEPTION TAKEN.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_09900- Painting.pdf,Academic Success (L),Submittal/Shop Dwg
"CTY_10110 - MARKERBOARDS, TACKBOARDS AND TACKSTRIPS - NO EXCEPTION TAKEN.pdf",Academic Success (L),Submittal/Shop Dwg
"CTY_10110- Markerboards, Tackboards and Tackstrips.pdf",Academic Success (L),Submittal/Shop Dwg
CTY_10200_ALUMINUM LOUVERS.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_10200_ALUMINUM LOUVERS_RESUBMITTAL.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_10400_IDENTIFYING DEVICES.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_11410_L_HLZ_Submittal01_NoExceptionsTaken_Toilets_2011.04.28.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_11410_L_Phazer_Submittal01_LightFixture_2011.01.13.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_11410_L_Phazer_Submittal01_NoExceptionsTaken_LightFixture_2011.01.17.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_14240_HYDRAULIC ELEVATORS_DSA PACKAGE.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_14270_ELEVATOR CAB INTERIORS.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_15000 - HVAC.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_15000 - Plumbing.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_15080- Mechanical Insulation.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_15910- Direct Digital Controls.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_16200- Power Distribution Equipment.pdf,Academic Success (L),Submittal/Shop Dwg
"CTY_16721_FIRE DETECTION AND ALARM SYSTEMS, 16738_INTRUSION DETECTION AND ACCESS CONTROL SYSTEM.pdf",Academic Success (L),Submittal/Shop Dwg
CTY_096816_BROADLOOM CARPET.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_096816_BROADLOOM CARPET_SUPPLEMENTARY SUBMITTAL.pdf,Academic Success (L),Submittal/Shop Dwg
CTY_TAB_Report_20110609.pdf,Academic Success (L),Report-Other
CTY_Certified-TAB_Report_20090408.pdf,Academic Success (L),Report-Other
CTY_L Bldg Cx Info- HVAC and Mech Submittal Pkg (08-03-09).pdf,Academic Success (L),Submittal/Shop Dwg
CTY_AirHandlingEquipment_Manual_20090603.pdf,Academic Success (L),O&M Manual
CTY_HVACControls_Manual_20090820.pdf,Academic Success (L),O&M Manual
CTY_ProposedMezzanineStructure-GeoTech_Report_20070111.pdf,Physical Education (P1),Report-Geotech
CTY_0117-03300-0 Topping Slab_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0001 - Fiberwrap - Substitution Approval.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0004 - Fiberwrap Submittal Response.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0012-010436-1 - Post and Panel Signs_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0053-09912-3 - Paint VOC LEED info_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0064 - Rev 3 Epoxy Flooring - Dex-O-Tex_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0064 - REVISION 3_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0078 - LTWT Conc.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0116 - Rev 3 Dali Lighting Control Resubmittal_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Ceramic Tile Waterproofing Submittal_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0130-05120-0 - Galvanizing LEED Info_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0133 - Ceramic Tile Waterproofing_Response_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0136 - 03300 Creteseal Waterproofing_Approval_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0136 - 03300 Creteseal Waterproofing_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0137 - 08800 - Bottom Roll Slider Submittal_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0139 - Roof Parapet Flashing Detail_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0140 Rev 1 - Conc. Sealer at Exp. Int. Flooring_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0142 - Rev 1 Acess Panels Paint Grade_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0143 - 07920 Sheetvinyl Caulking_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0143 - 09310 Sheetvinyl Caulking_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0145 - Mirror Concrete Screw Submittal_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0147 - Hall Wood Bench Shop Dwgs_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0148 - ASI 55 Self Leveling Topping Slab_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_0157 - Soil Test Submittal.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_08500 - Calcs SD City Coll Bldg P  120908.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_11420_AdditionalPower_NealElec_Submittal_DistributionSwitchboard_20100916.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_015732 Curb Susbtitution Request.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_16721 Fire Alarm Review Comments 082708.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_123108 - Submittal 10431 Interior Signage.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Assisted Listening Devices Cut Sheet.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_CertifiedHVAC-TAB_Report_20091012.pdf,Physical Education (P1),Report-Other
CTY_Extended Roof Warranty 082808.pdf,Physical Education (P1),Warranty
CTY_Fiber Wrap Subst. Req.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Pitch Pocket.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 158 - Time and Current Study.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0048-14240_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0071_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0116_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0117_Bob-Joe_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0117_Nick_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0135_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0138_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 138 R1 - Wood Flooring Finish_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0140_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0140-03300_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 140 - Concrete Sealer for Int. Exp. Conc. Floor_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0142 - 08311_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0145.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0146 REVISION 1_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0147_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0152 - 016425 - Switchboard Time-Current Tests_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0152_approval_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0152_R2_reviseandresubmit_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0153_approval_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 153 - HVAC Point to Point Report_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0154 - Fire Sprinkler Flushing and Hydro Reports_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0154_approval_E.pdf,Physical Education (P1),Submittal/Shop Dwg
CTY_Submittal 0155 - Chlorination Test Results NTE.pdf,Physical Education (P1),Submittal/Shop Dwg
